filename|id|source-name|source-partition-id|ref-type|ref-scope|text|context|alias|partition|doc-type|authority|region|city|detached-city|section|ministry|other-authority|eu-acronym|number|year|full-number|case-number|area|doc-date|deposit-date|notification-date|publication-date|applicant|defendant|ro-number|rv-number|gu-series|url|cited-doc-simple-id|cited-art-simple-id|cited-comma-simple-id
Sentenza_V10_7817_2023.json|4|||legislation|nazionale|art.3 del D.l. 2/86|art.3 del D.l. 2/86||articolo-3|DL|||||||||2|1986|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legge:1986;2~art3|decreto.legge:1986;2|decreto.legge:1986;2_articolo-3|
Sentenza_V10_7817_2023.json|5|||legislation|nazionale|legge 60/86|legge 60/86|||L|||||||||60|1986|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:1986;60|legge:1986;60||
Sentenza_V10_8090_2023.json|1|||caselaw|nazionale|Sentenza n. 8090/2023 Depositato il 09/06/2023|Sentenza n. 8090/2023 Depositato il 09/06/2023|||SENT|CORTE_GIUST_TRIBUT_PROV||NA||12||||8090|2023|||||2023-06-09|||||||||||
Sentenza_V10_8090_2023.json|2|||caselaw|nazionale|sentenza del 26/9/2020|sentenza del 26/9/2020|||SENT||||||||||||||2020-09-26||||||||||||
Sentenza_V10_8090_2023.json|3|||caselaw|nazionale|sentenza 14/12/2021|sentenza 14/12/2021|||SENT||||||||||||||2021-12-14||||||||||||
Sentenza_V10_8090_2023.json|4|||legislation|nazionale|Legge n°60 del 07.03.1986|Legge n°60 del 07.03.1986|||L|||||||||60|||||1986-03-07|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:1986;60|legge:1986;60||
Sentenza_V16_372_2022.json|1|||caselaw|nazionale|Sentenza n. 372/2022 Depositato il 20/10/2022|Sentenza n. 372/2022 Depositato il 20/10/2022|||SENT|||||||||372|2022|||||2022-10-20|||||||||||
Sentenza_V16_372_2022.json|2|||legislation|nazionale|articolo 295 del c.p.c.|articolo 295 del c.p.c.|COD_PROC_CIV|articolo-295||||||||||||||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:regio.decreto:1940-10-28;1443:1~art295|COD_PROC_CIV|COD_PROC_CIV_articolo-295|
Sentenza_V16_372_2022.json|3|||caselaw|nazionale|sentenza del 13/4/2022, questa Corte|sentenza del 13/4/2022, questa Corte|||SENT||||||||||||||2022-04-13||||||||||||
Sentenza_V16_372_2022.json|4|||legislation|nazionale|D.L. 83/2012|D.L. 83/2012|||DL|||||||||83|2012|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legge:2012;83|decreto.legge:2012;83||
Sentenza_V20_830_2022.json|1|||caselaw|nazionale|Sentenza n. 830/2022 Depositato il 14/07/2022|Sentenza n. 830/2022 Depositato il 14/07/2022|||SENT|||||||||830|2022|||||2022-07-14|||||||||||
Sentenza_V20_830_2022.json|2|||unknown|nazionale|n. 90/2003|n. 90/2003|||DEL|||||||||90|2003||||||||||||||||
Sentenza_V20_830_2022.json|3|||legislation|nazionale|art. 5 DLgs 504/1992|art. 5 DLgs 504/1992||articolo-5|DLGS|||||||||504|1992|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;504~art5|decreto.legislativo:1992;504|decreto.legislativo:1992;504_articolo-5|
Sentenza_V20_830_2022.json|4|||unknown|nazionale|delibera n 90/2003|delibera n 90/2003|||DEL|||||||||90|2003||||||||||||||||
Sentenza_V20_830_2022.json|5|||legislation|nazionale|art 59 DLgs 504/1992|dell’art 59 DLgs 504/1992||articolo-59|DLGS|||||||||504|1992|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;504~art59|decreto.legislativo:1992;504|decreto.legislativo:1992;504_articolo-59|
Sentenza_V20_830_2022.json|6|||legislation|nazionale|art 7 del menzionato DLgs 504/1992|art 7 del menzionato DLgs 504/1992||articolo-7|DLGS|||||||||504|1992|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;504~art7|decreto.legislativo:1992;504|decreto.legislativo:1992;504_articolo-7|
Sentenza_V20_830_2022.json|7|||unknown|nazionale|n. 90/2003|n. 90/2003|||DEL|||||||||90|2003||||||||||||||||
Sentenza_V22_3848_2021.json|1|||caselaw|nazionale|Sentenza n. 3848/2021 Depositato il 01/07/2021|Sentenza n. 3848/2021 Depositato il 01/07/2021|||SENT|COMM_TRIBUT_PROV||CS||07||||3848|2021|||||2021-07-01|||||||||||
Sentenza_V22_3848_2021.json|2|||legislation|nazionale|2 DL 137/2020|2 DL 137/2020||articolo-2|DL|||||||||137|2020|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legge:2020;137~art2|decreto.legge:2020;137|decreto.legge:2020;137_articolo-2|
Sentenza_V22_3848_2021.json|3|||legislation|nazionale|dlgs. 15 novembre 1993, n. 507, art. 71|dlgs. 15 novembre 1993, n. 507, art. 71||articolo-71|DLGS|||||||||507|||||1993-11-15|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1993;507~art71|decreto.legislativo:1993;507|decreto.legislativo:1993;507_articolo-71|
Sentenza_V22_3848_2021.json|4|||caselaw|nazionale|Cass., trib.: 23 aprile 2004 n. 7818|Cass., trib.: 23 aprile 2004 n. 7818; 23 settembre 2004 n. 19165; 23 aprile 2002 n. 5895||||CORTE_CASS||||TRIBUTARIA||||7818||||CIVILE|2004-04-23|||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2004:7818CIV.html|CASS:2004:7818CIV||
Sentenza_V22_3848_2021.json|5|||caselaw|nazionale|23 settembre 2004 n. 19165|Cass., trib.: 23 aprile 2004 n. 7818; 23 settembre 2004 n. 19165; 23 aprile 2002 n. 5895||||CORTE_CASS||||TRIBUTARIA||||19165||||CIVILE|2004-09-23|||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2004:19165CIV.html|CASS:2004:19165CIV||
Sentenza_V22_3848_2021.json|6|||caselaw|nazionale|23 aprile 2002 n. 5895|Cass., trib.: 23 aprile 2004 n. 7818; 23 settembre 2004 n. 19165; 23 aprile 2002 n. 5895||||CORTE_CASS||||TRIBUTARIA||||5895||||CIVILE|2002-04-23|||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2002:5895CIV.html|CASS:2002:5895CIV||
Sentenza_V22_3848_2021.json|7|||caselaw|nazionale|Cass., trib., 16 dicembre 2003 n. 19255|Cass., trib., 16 dicembre 2003 n. 19255, Cass., trib., 6 maggio 2005 n. 9433||||CORTE_CASS||||TRIBUTARIA||||19255||||CIVILE|2003-12-16|||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2003:19255CIV.html|CASS:2003:19255CIV||
Sentenza_V22_3848_2021.json|8|||caselaw|nazionale|Cass., trib., 6 maggio 2005 n. 9433|Cass., trib., 16 dicembre 2003 n. 19255, Cass., trib., 6 maggio 2005 n. 9433||||CORTE_CASS||||TRIBUTARIA||||9433||||CIVILE|2005-05-06|||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2005:9433CIV.html|CASS:2005:9433CIV||
Sentenza_V22_4978_2023.json|1|||caselaw|nazionale|2013 Sentenza n. 4978/2023 Depositato il 04/10/2023|2013 Sentenza n. 4978/2023 Depositato il 04/10/2023|||SENT|||||||||4978|2013|||||2023-10-04|||||||||||
Sentenza_V22_4978_2023.json|2|||legislation|nazionale|art. 7, comma 1, l. n. 212/2000|dell'art. 7, comma 1, l. n. 212/2000||articolo-7_comma-1|L|||||||||212|2000|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:2000;212~art7-comma1|legge:2000;212|legge:2000;212_articolo-7|legge:2000;212_articolo-7_comma-1
Sentenza_V22_4978_2023.json|3|||legislation|nazionale|decreto in data 28/06/2022|decreto in data 28/06/2022|||DECR||||||||||||||2022-06-28||||||||||||
Sentenza_V22_5547_2023.json|1|||caselaw|nazionale|CONS. 2020 Sentenza n. 5547/2023 Depositato il 02/11/2023|CONS. 2020 Sentenza n. 5547/2023 Depositato il 02/11/2023|||SENT|CONS_STATO||||||||5547|2020|||||2023-11-02||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CDS:2020:5547SENT.html|CDS:2020:5547SENT||
Sentenza_V22_5547_2023.json|2|||legislation|nazionale|legge n.212/2000|legge n.212/2000|||L|||||||||212|2000||||2000-07-27|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:2000;212|legge:2000;212||
Sentenza_V22_5547_2023.json|3|||legislation|nazionale|legge n.241/1990|legge n.241/1990|||L|||||||||241|1990|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:1990;241|legge:1990;241||
Sentenza_V22_5547_2023.json|4|||legislation|nazionale|R.D. 13 febbraio 1933, n. 215, art. 21|R.D. 13 febbraio 1933, n. 215, art. 21||articolo-21|DECR|RE||||||||215|1933||||1933-02-13|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:re:decreto:1933;215~art21|re:decreto:1933;215|re:decreto:1933;215_articolo-21|
Sentenza_V22_5547_2023.json|5|||legislation|nazionale|L. 27 luglio 2000, n. 212, art. 7, comma 1|L. 27 luglio 2000, n. 212, art. 7, comma 1||articolo-7_comma-1|L|||||||||212|2000||||2000-07-27|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:legge:2000;212~art7-comma1|legge:2000;212|legge:2000;212_articolo-7|legge:2000;212_articolo-7_comma-1
Sentenza_V22_5547_2023.json|6|||caselaw|nazionale|Cass. civ., Sez. Unite, Sent., (data ud. 27/04/2010|Cass. civ., Sez. Unite, Sent., (data ud. 27/04/2010) 14/05/2010, n. 11722 Cass. civ., Sez. 6, Ordinanza, 11/07/2018, n. 18224 Cass. civ., Sez. V, Sentenza, 08/10/2014, n. 21177Cass. civ., Sez. 6, Ordinanza, 18/04/2017, n. 9778|||SENT|CORTE_CASS||||UNITE||||||||CIVILE|2010-04-27||||||||||||
Sentenza_V22_5547_2023.json|7|||caselaw|nazionale|14/05/2010, n. 11722 Cass. civ., Sez. 6, Ordinanza|Cass. civ., Sez. Unite, Sent., (data ud. 27/04/2010) 14/05/2010, n. 11722 Cass. civ., Sez. 6, Ordinanza, 11/07/2018, n. 18224 Cass. civ., Sez. V, Sentenza, 08/10/2014, n. 21177Cass. civ., Sez. 6, Ordinanza, 18/04/2017, n. 9778|||SENT|CORTE_CASS||||6||||11722|2010|||CIVILE|2010-05-14|||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2010:11722CIV.html|CASS:2010:11722CIV||
Sentenza_V22_5547_2023.json|8|||caselaw|nazionale|11/07/2018, n. 18224 Cass. civ., Sez. V, Sentenza|Cass. civ., Sez. Unite, Sent., (data ud. 27/04/2010) 14/05/2010, n. 11722 Cass. civ., Sez. 6, Ordinanza, 11/07/2018, n. 18224 Cass. civ., Sez. V, Sentenza, 08/10/2014, n. 21177Cass. civ., Sez. 6, Ordinanza, 18/04/2017, n. 9778|||SENT|CORTE_CASS||||5||||18224||||CIVILE|2018-07-11|||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2018:18224CIV.html|CASS:2018:18224CIV||
Sentenza_V22_5547_2023.json|9|||caselaw|nazionale|08/10/2014, n. 21177Cass. civ., Sez. 6, Ordinanza|Cass. civ., Sez. Unite, Sent., (data ud. 27/04/2010) 14/05/2010, n. 11722 Cass. civ., Sez. 6, Ordinanza, 11/07/2018, n. 18224 Cass. civ., Sez. V, Sentenza, 08/10/2014, n. 21177Cass. civ., Sez. 6, Ordinanza, 18/04/2017, n. 9778|||SENT|CORTE_CASS||||6||||21177||||CIVILE|2014-10-08|||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2014:21177CIV.html|CASS:2014:21177CIV||
Sentenza_V22_5547_2023.json|10|||caselaw|nazionale|18/04/2017, n. 9778|Cass. civ., Sez. Unite, Sent., (data ud. 27/04/2010) 14/05/2010, n. 11722 Cass. civ., Sez. 6, Ordinanza, 11/07/2018, n. 18224 Cass. civ., Sez. V, Sentenza, 08/10/2014, n. 21177Cass. civ., Sez. 6, Ordinanza, 18/04/2017, n. 9778|||SENT|CORTE_CASS||||6||||9778||||CIVILE|2017-04-18|||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2017:9778CIV.html|CASS:2017:9778CIV||
Sentenza_V22_5547_2023.json|11|||legislation|regionale|delibera del Consiglio Regionale n.198 del 04/05/2017|delibera del Consiglio Regionale n.198 del 04/05/2017|||DEL|REGIONE_CONS|CAL|||||||198|||||2017-05-04||||||||||||
Sentenza_V22_5547_2023.json|12|||caselaw|nazionale|n. 26009 del 2008|n. 26009 del 2008||||CORTE_CASS||||UNITE||||26009|2008||||||||||||||||
Sentenza_V22_5547_2023.json|13|||caselaw|nazionale|Cass. sez. un. n. 11722 del 2010|Cass. sez. un. n. 11722 del 2010|||SENT|CORTE_CASS||||6||||11722|2010|||CIVILE|2010-05-14|||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2010:11722CIV.html|CASS:2010:11722CIV||
Sentenza_V22_5547_2023.json|14|||caselaw|nazionale|Cass. n. 17066 del 2010|Cass. n. 17066 del 2010||||CORTE_CASS||||||||17066|2010||||||||||||||||
Sentenza_V22_5547_2023.json|15|||caselaw|nazionale|Cass. n. 20681 del 2014|Cass. n. 20681 del 2014||||CORTE_CASS||||||||20681|2014||||||||||||||||
Sentenza_V22_5547_2023.json|16|||caselaw|nazionale|Cass. n. 21176 del 2014|Cass. n. 21176 del 2014||||CORTE_CASS||||||||21176|2014||||||||||||||||
Sentenza_V22_5547_2023.json|17|||caselaw|nazionale|Cass. n. 3602 del 2017|Cass. n. 3602 del 2017||||CORTE_CASS||||||||3602|2017||||||||||||||||
Sentenza_V22_5547_2023.json|18|||caselaw|nazionale|Cass. n. 6839 del 2020|Cass. n. 6839 del 2020||||CORTE_CASS||||||||6839|2020||||||||||||||||
Sentenza_V22_5547_2023.json|19|||caselaw|nazionale|Cass. n. 2241 del 2015|Cass. n. 2241 del 2015||||CORTE_CASS||||||||2241|2015||||||||||||||||
Sentenza_V22_5547_2023.json|20|||caselaw|nazionale|Cass. n. 9511 del 2018|Cass. n. 9511 del 2018||||CORTE_CASS||||||||9511|2018||||||||||||||||
Sentenza_V22_5547_2023.json|21|||caselaw|nazionale|Cass. n. 24356 del 2016|Cass. n. 24356 del 2016||||CORTE_CASS||||||||24356|2016||||||||||||||||
Sentenza_V22_5547_2023.json|22|||caselaw|nazionale|Cass. n. 24070 del 2014|Cass. n. 24070 del 2014||||CORTE_CASS||||||||24070|2014||||||||||||||||
Sentenza_V22_5547_2023.json|23|||caselaw|nazionale|Cass. n. 654 del 2012|Cass. n. 654 del 2012||||CORTE_CASS||||||||654|2012||||||||||||||||
Sentenza_V22_5547_2023.json|24|||legislation|nazionale|R. D. n. 215 del 1933, art. 10, comma 2|R. D. n. 215 del 1933, art. 10, comma 2||articolo-10_comma-2|DECR|RE||||||||215|1933||||1933-02-13|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:re:decreto:1933;215~art10-comma2|re:decreto:1933;215|re:decreto:1933;215_articolo-10|re:decreto:1933;215_articolo-10_comma-2
Sentenza_V22_5547_2023.json|25|||legislation|nazionale|art. 117 Cost., comma 3|[LKN:ARTICLE:117:132]art. 117[/LKN] [LKN:LEG_ALIAS:COST:1110]Cost.[/LKN], [LKN:COMMA:3:127]comma 3[/LKN]|COST|articolo-117_comma-3||||||||||||||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:costituzione:1947-12-27~art117-comma3|COST|COST_articolo-117|COST_articolo-117_comma-3
Sentenza_V22_5547_2023.json|26|||caselaw|nazionale|Cass. sez. trib. n. 7366 del 2012|Cass. sez. trib. n. 7366 del 2012||||CORTE_CASS||||TRIBUTARIA||||7366|2012|||CIVILE||||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2012:7366CIV.html|CASS:2012:7366CIV||
Sentenza_V22_5547_2023.json|27|||caselaw|nazionale|Cass. sez. trib. n. 7365 del 2012|Cass. sez. trib. n. 7365 del 2012||||CORTE_CASS||||TRIBUTARIA||||7365|2012|||CIVILE||||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2012:7365CIV.html|CASS:2012:7365CIV||
Sentenza_V22_5547_2023.json|28|||caselaw|nazionale|Cass. sez. trib. n. 7364 del 2012|Cass. sez. trib. n. 7364 del 2012||||CORTE_CASS||||TRIBUTARIA||||7364|2012|||CIVILE||||||||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2012:7364CIV.html|CASS:2012:7364CIV||
Sentenza_V22_5547_2023.json|29|||legislation|nazionale|art. 860 c.c.|art. 860 c.c.|COD_CIV|articolo-860||||||||||||||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:regio.decreto:1942-03-16;262:2~art860|COD_CIV|COD_CIV_articolo-860|
Sentenza_V22_5547_2023.json|30|||legislation|nazionale|R.D. 13 febbraio 1933, n. 215, art. 10|R.D. 13 febbraio 1933, n. 215, art. 10||articolo-10|DECR|RE||||||||215|1933||||1933-02-13|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:re:decreto:1933;215~art10|re:decreto:1933;215|re:decreto:1933;215_articolo-10|
Sentenza_V22_5547_2023.json|31|||caselaw|nazionale|Cass. sez. un. n. 26009 del 2008|Cass. sez. un. n. 26009 del 2008||||CORTE_CASS||||UNITE||||26009|2008||||||||||||||||
Sentenza_V22_5547_2023.json|32|||caselaw|nazionale|Cass. n. 9099 del 2012|Cass. n. 9099 del 2012; n. 4671 del 2012||||CORTE_CASS||||||||9099|2012||||||||||||||||
Sentenza_V22_5547_2023.json|33|||caselaw|nazionale|n. 4671 del 2012|Cass. n. 9099 del 2012; n. 4671 del 2012||||CORTE_CASS||||||||4671|2012||||||||||||||||
Sentenza_V22_5547_2023.json|34|||caselaw|nazionale|C. di Cassazione Sez. V, Ordinanza, 24/07/2023, n. 22176|C. di Cassazione Sez. V, Ordinanza, 24/07/2023, n. 22176|||ORD|CORTE_CASS||||5||||22176|||||2023-07-24||||||||||||
Sentenza_V22_5547_2023.json|35|||legislation|nazionale|artt. 860 cod. civ.|degli artt. 860 cod. civ.|COD_CIV|articolo-860||||||||||||||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:regio.decreto:1942-03-16;262:2~art860|COD_CIV|COD_CIV_articolo-860|
Sentenza_V22_5547_2023.json|36|||legislation|nazionale|R.D. n. 215 del 1933|R.D. n. 215 del 1933|||DECR|RE||||||||215|1933||||1933-02-13|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:re:decreto:1933;215|re:decreto:1933;215||
Sentenza_V22_5547_2023.json|37|||legislation|nazionale|artt. 860 cod. civ.|degli artt. 860 cod. civ.|COD_CIV|articolo-860||||||||||||||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:regio.decreto:1942-03-16;262:2~art860|COD_CIV|COD_CIV_articolo-860|
Sentenza_V22_5547_2023.json|38|||legislation|nazionale|R.D. 13 febbraio 1933, n. 215|R.D. 13 febbraio 1933, n. 215|||DECR|RE||||||||215|1933||||1933-02-13|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:re:decreto:1933;215|re:decreto:1933;215||
Sentenza_V22_5547_2023.json|39|||legislation|nazionale|artt. 860 c.c.|degli artt. 860 c.c.|COD_CIV|articolo-860||||||||||||||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:regio.decreto:1942-03-16;262:2~art860|COD_CIV|COD_CIV_articolo-860|
Sentenza_V22_5547_2023.json|40|||legislation|nazionale|R.D. n. 215 del 1933|R.D. n. 215 del 1933|||DECR|RE||||||||215|1933||||1933-02-13|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:re:decreto:1933;215|re:decreto:1933;215||
Sentenza_V22_5547_2023.json|41|||caselaw|nazionale|Cassazione Sentenza dell’ 08/04/2022, n. 11431 Ove|Cassazione Sentenza dell’ 08/04/2022, n. 11431 Ove|||SENT|CORTE_CASS||||||||11431|||||2022-04-08||||Ove|||||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2022:11431PEN.html|CASS:2022:11431PEN||
Sentenza_V22_5547_2023.json|42|||legislation|nazionale|art. 21 del R.D. n. 215 del 1933|art. 21 del R.D. n. 215 del 1933||articolo-21|DECR|RE||||||||215|1933||||1933-02-13|||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:re:decreto:1933;215~art21|re:decreto:1933;215|re:decreto:1933;215_articolo-21|
Sentenza_V22_5547_2023.json|43|||caselaw|nazionale|Cass. civ., Sez. I, Sentenza, 20/11/2015, n. 23815 (rv. 637770) Ritenuto|Cass. civ., Sez. I, Sentenza, 20/11/2015, n. 23815 (rv. 637770) Ritenuto|||SENT|CORTE_CASS||||1||||23815||||CIVILE|2015-11-20||||Ritenuto|||637770||https://e-justice.europa.eu/ecli/it/ECLI:IT:CASS:2015:23815CIV.html|CASS:2015:23815CIV||
Sentenza_V22_5547_2023.json|44|||legislation|regionale|art 1 della legge regionale Calabria n. 13 del 2017|art 1 della legge regionale Calabria n. 13 del 2017||articolo-1|L|REGIONE|CAL|||||||13|2017|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:regione.calabria:legge:2017;13~art1|regione.calabria:legge:2017;13|regione.calabria:legge:2017;13_articolo-1|
Sentenza_V22_5547_2023.json|45|||legislation|regionale|art. 23 legge regionale n. 11 del 2003|art. 23 legge regionale n. 11 del 2003||articolo-23|L|REGIONE|CAL|||||||11|2003|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:regione.calabria:legge:2003;11~art23|regione.calabria:legge:2003;11|regione.calabria:legge:2003;11_articolo-23|
Sentenza_V22_5547_2023.json|46|||caselaw|nazionale|sentenza della Corte costituzionale n. 188 del 2018|sentenza della Corte costituzionale n. 188 del 2018|||SENT|CORTE_COST||||||||188|2018|||||||||||||http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI:IT:COST:2018:188|COST:2018:188||
Sentenza_V22_5547_2023.json|47|||legislation|nazionale|art. 2697 c.c.|art. 2697 c.c.|COD_CIV|articolo-2697||||||||||||||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:regio.decreto:1942-03-16;262:2~art2697|COD_CIV|COD_CIV_articolo-2697|
Sentenza_V31_1512_2022.json|1|||caselaw|nazionale|Sentenza n. 1512/2022 Depositato il 21/04/2022|Sentenza n. 1512/2022 Depositato il 21/04/2022|||SENT|||||||||1512|2022|||||2022-04-21|||||||||||
Sentenza_V31_1512_2022.json|2|||legislation|nazionale|art. 43 DPR n. 600/73|art. 43 DPR n. 600/73||articolo-43|DECR|PRES_REP||||||||600|1973|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1973;600~art43|presidente.repubblica:decreto:1973;600|presidente.repubblica:decreto:1973;600_articolo-43|
Sentenza_V31_1512_2022.json|3|||caselaw|nazionale|Sezioni Unite della Corte di Cassazione (sent. n. 8500/2021|Sezioni Unite della Corte di Cassazione (sent. n. 8500/2021|||SENT|CORTE_CASS||||UNITE||||8500|2021||||||||||||||||
Sentenza_V31_1512_2022.json|4|||legislation|nazionale|art. 43 DPR n. 600/1973|art. 43 DPR n. 600/1973||articolo-43|DECR|PRES_REP||||||||600|1973|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1973;600~art43|presidente.repubblica:decreto:1973;600|presidente.repubblica:decreto:1973;600_articolo-43|
Sentenza_V31_207_2021.json|1|||caselaw|nazionale|Sentenza n. 207/2021 Depositato il 22/01/2021|Sentenza n. 207/2021 Depositato il 22/01/2021|||SENT|||||||||207|2021|||||2021-01-22|||||||||||
Sentenza_V31_207_2021.json|2|||caselaw|nazionale|Commissione Tributaria Provinciale il 22.11.2018, Ricorrente_1|Commissione Tributaria Provinciale il 22.11.2018, Ricorrente_1||||COMM_TRIBUT_PROV||||||||1|||||2018-11-22||||Ricorrente||||||||
Sentenza_V31_207_2021.json|3|||caselaw|nazionale|sentenza della Commissione Tributaria provinciale di RC n. 5382/15|sentenza della Commissione Tributaria provinciale di RC n. 5382/15|||SENT|COMM_TRIBUT_PROV|||||||||||5382/15||||||||||||||
Sentenza_V40_875_2022.json|1|||caselaw|nazionale|Sentenza n. 875/2022 Depositato il 07/02/2022|Sentenza n. 875/2022 Depositato il 07/02/2022|||SENT|||||||||875|2022|||||2022-02-07|||||||||||
Sentenza_V43_3075_2022.json|1|||caselaw|nazionale|Sentenza n. 3075/2022 Depositato il 21/12/2022|Sentenza n. 3075/2022 Depositato il 21/12/2022|||SENT|||||||||3075|2022|||||2022-12-21|||||||||||
Sentenza_V43_3075_2022.json|2|||legislation|nazionale|art. 51 del d.p.r. 131/86|art. 51 del d.p.r. 131/86||articolo-51|DECR|PRES_REP||||||||131|1986|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1986;131~art51|presidente.repubblica:decreto:1986;131|presidente.repubblica:decreto:1986;131_articolo-51|
Sentenza_V43_3075_2022.json|3|||legislation|nazionale|artt. 51|artt. 51 e 52 del d.p.r. 131/1986||articolo-51|DECR|PRES_REP||||||||131|1986|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1986;131~art51|presidente.repubblica:decreto:1986;131|presidente.repubblica:decreto:1986;131_articolo-51|
Sentenza_V43_3075_2022.json|4|||legislation|nazionale|52 del d.p.r. 131/1986|artt. 51 e 52 del d.p.r. 131/1986||articolo-52|DECR|PRES_REP||||||||131|1986|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:presidente.repubblica:decreto:1986;131~art52|presidente.repubblica:decreto:1986;131|presidente.repubblica:decreto:1986;131_articolo-52|
Sentenza_V43_3075_2022.json|5|||caselaw|nazionale|sentenze 10747/2020|sentenze 10747/2020, 13203/2020, 13598/2020|||SENT|CORTE_CASS||||||||10747|2020||||||||||||||||
Sentenza_V43_3075_2022.json|6|||caselaw|nazionale|13203/2020|sentenze 10747/2020, 13203/2020, 13598/2020|||SENT|CORTE_CASS||||||||13203|2020||||||||||||||||
Sentenza_V43_3075_2022.json|7|||caselaw|nazionale|13598/2020|sentenze 10747/2020, 13203/2020, 13598/2020|||SENT|CORTE_CASS||||||||13598|2020||||||||||||||||
Sentenza_Z29_2235_2023.json|1|||caselaw|nazionale|sentenza n. 6477/2021|pronuncia sentenza n. 6477/2021|||SENT|||||||||6477|2021||||||||||||||||
Sentenza_Z29_2235_2023.json|2|||caselaw|nazionale|Sentenza n. 2235/2023 Depositato il 05/04/2023|Sentenza n. 2235/2023 Depositato il 05/04/2023|||SENT|COMM_TRIBUT_PROV||NA||40||||2235|2023|||||2023-04-05|||||||||||
Sentenza_Z29_2235_2023.json|3|||caselaw|nazionale|sentenza n. 6477/2021|sentenza n. 6477/2021|||SENT|||||||||6477|2021||||||||||||||||
Sentenza_Z29_2235_2023.json|4|||legislation|nazionale|art. 21 D.L.vo 546/1992|art. 21 D.L.vo 546/1992||articolo-21|DLGS|||||||||546|1992|||||||||||||http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992;546~art21|decreto.legislativo:1992;546|decreto.legislativo:1992;546_articolo-21|
